GDP/breakdown at constant 2005 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Madagascar,"Agriculture, hunting, forestry, fishing (ISIC A-B)",754305200,751238919,764526138,781901732,830962232,826873857,755327294,779857544,728752856,780879638,800299419,764526138,795188951,814608732,840130015,849517426,877007956,898978805,918729500,966624209,986725083,991751840,1008661290,1041111030,1036404964,1055826450,1082231682,1102728431,1125967551,1166107885,1177768923,1225123021,1209267805,1224960938,1262561158,1294102131,1321862275,1351508411,1391329880,1052658405,1458110150,1467781923,1489119216,1397947711,1443474935
Madagascar,"Mining, Manufacturing, Utilities (ISIC C-E)",509275408,535844853,544702850,533633903,569053769,569062796,517033575,532496419,554696554,625553827,608756401,469593362,403007481,408038183,435677634,439999732,454989796,477837529,484507682,494672287,489594404,482594612,473130068,485852673,489692988,537052865,547702531,573180031,602813464,628739287,673313416,724440660,573937011,657600528,700668175,721429437,746922769,820254603,849548785,782943031,785232769,816825474,892768299,1090878804,1183710218
Madagascar,Manufacturing (ISIC D),494707413,520507956,529122517,518376909,552738096,552817333,502270758,517099764,539067270,607682747,590494955,457400961,391020088,394045769,429625319,421914320,433204518,457429287,460720818,477587150,469291815,453548738,437402815,444619953,462630173,476214881,481126547,492978496,526797081,548142546,579894089,642338750,523252063,604715400,644639045,663955491,685726595,760008720,782867270,713808937,699151224,726741190,746596100,759190183,780398755
Madagascar,Construction (ISIC F),25668050,27008307,27453954,26894308,28685736,28679153,26052582,26860648,27934558,31504624,30806617,23532158,20299838,20946999,21188484,22505628,24671845,24797996,26529283,23829940,25157800,28790272,31628446,34681656,27796262,45638580,48841939,51133276,57925185,64654461,71799646,81492599,69151142,89896485,115966465,137772562,175837055,214240834,273424396,225049073,230846399,239397169,247465947,241901840,249363380
Madagascar,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",350248879,373592423,359147702,351082048,342272503,355675719,360805925,363356229,341622563,382141661,386372948,354774722,356595805,357770130,326616858,366540937,369082813,368312666,387087512,405237638,422998010,385846415,391265681,402071494,406359675,400837203,413966924,425379800,437562445,453347422,466004941,486017754,450350762,468922277,484897555,506718377,528643945,549227182,567444244,589727543,581819349,593811981,605271042,584878430,601688798
Madagascar,"Transport, storage and communication (ISIC I)",586624528,625699079,601535057,588035721,573180558,595803798,604352676,608170408,572776160,639947611,645253248,597922725,595044297,592625694,566408430,594399296,598424121,597063136,628040438,656724678,685325583,627647466,631867412,650905107,668975036,633167837,675009144,735789911,773723476,809412397,837804271,885547609,685098559,784739497,828868362,872724640,940643049,1017627018,1100254749,993770208,1030147587,1006874914,1057951863,1105392410,1129230126
Madagascar,Other Activities (ISIC J-P),705849775,744387532,725678007,705505157,687692611,706043798,730457901,733908794,714538248,787442109,797370668,779520046,765509746,756125941,787736554,725535975,730525787,729710910,754261131,779387613,804971955,753395276,763640159,770885506,769039770,786981333,764081412,776525077,821151277,878826343,942446975,1007554384,885574121,966230009,1014575698,1074384046,1133601802,1210504731,1289793617,1177101646,1201643796,1196342160,1215266640,1240240171,1272306745
Madagascar,Total Value Added,2896657924,3010755937,2980482120,2953382062,3005289278,3051624680,2953802724,3006466176,2890286749,3184550699,3211919281,2954125727,2920911995,2940158848,2964510896,2994521544,3053455758,3096158475,3197828500,3329448307,3419159724,3285573628,3320212760,3409132373,3418893812,3476609057,3554564958,3683396270,3830925241,4008927047,4162726557,4395589854,3906266718,4200754915,4411202597,4607131194,4842935701,5142884607,5447697503,4749360488,5300838467,5333245314,5506871268,5596102444,5803203615
Malawi,Final consumption expenditure,998868217,1167952589,1268877072,1311912473,1325816089,1399985927,1449854941,1482492374,1569421765,1647048680,1647558509,1651422609,1712180885,1803241231,1669271038,1860238098,1760455427,1765966694,1894465220,2202886145,2184775254,2391128439,2285887694,2470023036,2661897055,2715750039,2952148733,3309669613,2694359822,2975220160,2806924897,2545783342,3279521986,3373694062,3566542955,3767931546,3861864706,4259065758,4459199762,4382373108,4399366480,4695219171,4661042529,4510720687,4871124477
Malawi,Household consumption expenditure (including Non-profit institutions serving households),898668744,1060450617,1144297701,1186862137,1189333601,1256338400,1299726657,1330482876,1379088778,1437306039,1431539180,1441819060,1500071713,1585737379,1445509273,1580465646,1467123379,1464487513,1579674886,1879372924,1853277844,2049649910,1955285884,2122399830,2208065496,2286087149,2562893082,2903020493,2341587285,2619090110,2467343852,2218625308,2917552363,2993765099,3122453891,3303561877,3404637050,3669339673,3817791499,3728112184,3877832938,4061671622,4017200245,3775092438,4232270552
Malawi,General government final consumption expenditure,90623968,92267408,111284355,109734823,125230119,131569102,138189819,139175883,189042537,212567211,221441774,212144600,212567199,215525391,231302413,300890350,325260214,336529515,348784881,345263224,357518589,361040246,351038741,365688833,506414235,469366407,399885353,406129383,361432031,351721917,336925552,332764075,344323735,364939261,445986740,464369668,449401833,616829135,679806582,701991150,512897806,656498578,672858266,810763243,654959911
Malawi,Gross capital formation,344979878,324531740,401706970,274829971,359555150,470625242,385057028,379366507,648716726,478423332,413087971,279902712,272543098,265895706,257586465,256399431,192062166,209392868,240255763,274679760,243342052,371304360,298657855,282039374,210105089,218414330,218436309,238894281,224392711,258520466,257103019,259174672,219268096,233530249,510192621,708435242,1021358830,1490031878,2641492279,1270990065,1522498791,911895380,1111127028,1297502332,1395057222
Malawi,Gross fixed capital formation (including Acquisitions less disposals of valuables),156542947,156542947,194986016,340354835,338064818,471744989,439970890,463729883,707331183,566780963,498080227,337492292,328618449,320603364,310584509,309153244,231578680,252475149,289688040,331194726,293409329,447699698,360106279,340068569,253333908,263352764,254780822,282738096,261128503,307672241,305254385,310241214,254026050,295217078,375145981,521110057,781493334,905862040,1106772065,746921324,694942130,389946857,481555288,585563942,595059045
Malawi,Changes in inventories,-11528777,-1038618,,218729963,172844529,257150813,267466343,295496553,414778812,353593888,314501911,213102157,207498962,202438012,196111824,195208083,146225314,159419934,182917203,209125696,185266930,282690224,227381267,214728891,159962179,166288367,157217399,176270260,160870557,192554691,190726425,194934224,155992962,192211124,134756667,187325185,301990626,193000671,-185371451,137387387,-46576696,-55678989,-61066379,-46752494,-86764033
Malawi,Exports of goods and services,124091954,105536147,140714863,125861629,136727943,150095862,165496319,171124910,145170840,160727653,213964763,175723253,158205671,163445305,216936495,228041392,219830025,222332537,226790136,191833173,239771916,254708783,235627131,249469149,266282901,290056763,339072674,353822368,391494685,391990374,341529296,407554989,403688619,587857679,612487369,616453150,617087268,763778071,721951153,820148747,801194949,838268336,791956443,918676806,986468779
Malawi,Imports of goods and services,543729552,462424198,616565598,454792408,505047978,631102329,561325983,524776432,683642267,562779638,641485728,497940832,475089981,483607116,451823659,545719886,406329690,394696530,490046902,554860227,552575141,700274737,714608453,675138801,547797236,607417185,666370873,819281582,653508448,785895252,647505228,677626649,869203098,1055760106,1176562710,1436930092,1676384119,1963675372,2330488483,1873439729,1696980907,1564636435,1529634531,1618079375,1674090891
Malawi,Gross Domestic Product (GDP),1068294788,1221921251,1346240511,1377212950,1479714958,1561514591,1658714772,1730668152,1874574913,1936934510,2118459003,1889470525,1916737069,1997526830,2075791910,2173497027,2217678927,2195714211,2267920060,2360070880,2472671609,2665557163,2454493913,2718827911,2403747845,2620617858,2874095732,2983093488,3053430936,3091378669,3140099416,2983886399,3198746410,3381255347,3491779314,3655892942,4006858664,4312972119,4672161193,4993328620,5235707543,5204095305,5529734208,5529734208,5888752880
Malawi,"Agriculture, hunting, forestry, fishing (ISIC A-B)",440706525,514985577,564426084,528942455,539824097,544791804,609371987,677737090,697607915,719371201,672296268,617414940,656683477,685780043,725048579,728833499,733564648,739005469,753908588,772596627,770704167,869348623,651006098,995906858,703994967,823693035,987863905,989187152,1151361335,1201853882,1265668487,1189844581,1221812659,1269027376,1304978774,1203321678,1208134965,1343446081,1391278101,1446821566,1544502098,1610713945,1627133730,1728803561,1832310210
Malawi,"Mining, Manufacturing, Utilities (ISIC C-E)",134963127,142274529,167931389,163453941,179833982,213694146,206916475,214528266,226143393,236356243,239293778,254932388,239720911,262971312,259902826,259171468,278011545,292127001,301201507,326748742,363667319,375923146,389754523,356730509,371222733,396453640,377095771,379668164,389613284,395400855,394692221,347867379,344805751,394640901,416867406,440928196,480708974,546366647,584155418,726741365,808918535,823965956,818522157,863926955,906626409
Malawi,Manufacturing (ISIC D),132433456,139974720,165024087,159726626,178305491,209270264,201787111,207722027,218817734,228365212,229139332,245911896,228623272,251330755,247202027,245654028,264232683,276360206,285393014,309646897,344481320,354811293,365376461,327190315,337546379,365074479,344746025,348074933,353426765,359601956,349104131,299702603,299290924,349926869,360484289,375903954,405224462,474517845,526845144,679995117,757250678,767586727,760995033,803260184,851800714
Malawi,Construction (ISIC F),33769978,35270288,40967925,42319836,43344884,49641607,47884382,52863187,67653164,62527924,63699408,53302493,52423880,48470124,44223497,57841991,49934478,48177253,55791895,59306345,60770699,64285149,62967231,60331393,58281297,61502876,73364145,73160097,74496909,82101115,81701807,80330272,87847672,88806887,91437157,102572140,115803945,131900694,148939745,151608225,147949389,151362712,152430587,155427488,164522595
Malawi,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",122522729,147772364,148017839,161884023,192032464,200771143,204703548,194435601,228953382,229608782,241187532,217156165,206232817,212568359,219777769,237036659,226768712,234633523,231574985,242935267,269806704,288594864,282914722,258664889,245993805,269588237,305635287,353395637,330141288,324151532,323211962,326735348,331902982,337913547,373566840,415115718,393726898,467020272,532939468,556443636,572077694,593793870,600792226,646171828,693998346
Malawi,"Transport, storage and communication (ISIC I)",56715988,67512809,67485164,77088922,84341912,90973218,94703327,83098543,92631044,106722567,108380394,100712947,97397295,95325012,96775610,105893654,111281590,104857513,106929796,110659905,119363493,124336972,123093602,117498438,107344252,112317731,120814091,130794624,130365242,136615140,130866188,130174406,153003232,173342277,177417594,162589766,186300126,209202979,241137358,250439468,273687364,283810310,299420548,319111466,347264855
Malawi,Other Activities (ISIC J-P),210295332,251325579,250627695,284270689,317818939,335454685,358994177,382783426,419495267,465373275,480651904,477645729,483385422,506105769,514711095,554023056,568570939,556591030,581950262,611405913,655486875,688851583,697227484,680438995,666143202,710260782,745891336,855540661,805356811,797897525,768775742,763314270,786425014,810979729,852183137,918302809,890018111,906501099,979575647,1066064364,1160758868,1235639487,1288494376,1338838232,1391334779
Malawi,Total Value Added,991261810,1156733120,1226197324,1256276450,1365045514,1438240218,1524818349,1594584963,1733685130,1819005575,1812969617,1717034482,1727584513,1797387071,1848056445,1939201613,1955211286,1961073216,2012286176,2101951581,2221748347,2391693556,2197748946,2431037254,2126055779,2342446382,2589354181,2783598418,2856760794,2905605052,2926488203,2819983596,2910607387,3047309695,3197289993,3242830307,3255462834,3592494404,3885792471,4175176304,4465535046,4659343916,4752354564,5020805615,5309992314
Malaysia,Final consumption expenditure,8194221674,9942684148,10656596126,11585748256,12752497345,12816743911,13750812466,15065995151,16432584158,17915849609,20589411916,21971605949,22946381202,23747051194,24682795248,24724927656,22792054307,23231822349,26409048067,29478070286,32637038066,35753503444,37436435591,39931101850,43560349941,48168151959,50932581959,53249725237,47927737384,50518753767,55953441893,58942726294,62172537160,67282441035,73591654817,79891385430,84987644433,93199750908,100984352548,102412361289,108729345958,118258558128,127177777142,136074551492,144953449327
Malaysia,Household consumption expenditure (including Non-profit institutions serving households),6774686029,8249345990,8677232130,9515931644,10373838018,10276736675,10994859796,12039499523,13229257740,14657293426,16512929200,17351241540,17922050506,18492859472,19685816435,19771606658,17776139575,18142267929,21068592711,23729440661,26550228576,28951807405,30299128141,32192347932,35212872267,39314688714,42014479272,43824780828,39340965349,40465394116,45736129220,47121000255,48945222053,52916610063,58127918900,63422811260,67614946386,74676565790,81188158899,81637844344,87239768424,93288737400,100970621695,108214122095,115853810422
